query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5096356	5096290	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5101623	5101557	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5104342	5104276	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5105786	5105720	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5109781	5109715	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5112491	5112425	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5424930	5424864	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	88.06	59	67	7	1	1	59	88.06	2	67	1113	100	6	5425100	5425034	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	70.588	132	187	49	3	6	132	70.59	632	814	1113	100	16	30606306	30606490	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	81.176	69	85	16	0	0	69	81.18	1028	1112	1113	100	8	33992186	33992102	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	90	54	60	6	0	0	54	90	3	62	1113	100	5	37712765	37712824	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	87.324	62	71	6	2	3	62	87.32	7	77	1113	100	6	39982202	39982269	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	82.796	77	93	12	4	4	77	82.8	171	261	1113	100	8	41347817	41347907	41924858	2.96e-14	82.4	90
Cast2/4_inter	LG3_RagTag	89.394	59	66	5	2	2	59	89.39	3	67	1113	100	6	10581	10517	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	89.063	57	64	6	1	1	57	89.06	3	65	1113	100	6	711417	711354	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1494346	1494295	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1495963	1495912	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1497587	1497536	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1499032	1498981	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1500308	1500257	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1501755	1501704	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1503029	1502978	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1504305	1504254	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	1504645	1504594	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	89.394	59	66	5	2	2	59	89.39	3	67	1113	100	6	2639225	2639161	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	89.394	59	66	5	2	2	59	89.39	3	67	1113	100	6	2936433	2936369	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	3120929	3120878	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	83.333	65	78	10	1	3	65	83.33	1036	1113	1113	100	7	5636230	5636156	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	89.394	59	66	5	2	2	59	89.39	3	67	1113	100	6	6546905	6546841	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	8270203	8270152	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	74.419	96	129	32	1	1	96	74.42	743	870	1113	100	12	13841131	13841259	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	29347701	29347650	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	82.558	71	86	13	2	2	71	82.56	1026	1109	1113	100	8	31527965	31528050	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	35219452	35219401	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	80.46	70	87	17	0	0	70	80.46	1027	1113	1113	100	8	35219874	35219788	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	94.231	49	52	3	0	0	49	94.23	3	54	1113	100	5	35219966	35219915	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	80.899	72	89	16	1	1	72	80.9	1026	1113	1113	100	8	35932576	35932488	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	78.788	78	99	20	1	1	78	78.79	163	261	1113	100	9	38493288	38493385	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	81.319	74	91	15	2	2	74	81.32	1025	1113	1113	100	8	39220518	39220608	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	81.319	74	91	15	2	2	74	81.32	1025	1113	1113	100	8	39788557	39788647	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	80.645	75	93	15	2	3	75	80.65	1023	1113	1113	100	8	40691534	40691625	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	89.063	57	64	6	1	1	57	89.06	3	66	1113	100	6	40758047	40758109	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	80.899	72	89	16	1	1	72	80.9	1026	1113	1113	100	8	41405151	41405239	41924858	1.03e-13	81.5	89
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	395245	395180	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	665792	665727	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	710158	710093	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	844800	844735	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	886553	886488	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	887816	887751	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	889079	889014	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	890342	890277	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	891605	891540	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	892867	892802	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	894132	894067	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	895395	895330	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	896659	896594	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	897926	897861	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	899165	899100	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	900431	900366	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	901670	901605	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	902935	902870	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	904198	904133	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	905460	905395	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	906724	906659	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1130868	1130803	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1131791	1131726	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1133055	1132990	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1134318	1134253	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1135581	1135516	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1136845	1136780	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1138111	1138046	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1138993	1138928	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1252877	1252812	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	1848080	1848015	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2199317	2199252	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2200747	2200682	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2202011	2201946	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2203278	2203213	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2206898	2206833	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2210517	2210452	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2211782	2211717	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2214302	2214237	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2651738	2651673	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2957864	2957799	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	2968560	2968495	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	3142647	3142582	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	3391924	3391859	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4252851	4252786	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4512711	4512646	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4513973	4513908	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4515229	4515164	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4521001	4520936	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4530075	4530010	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4540487	4540422	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4541750	4541685	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4543017	4542952	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4604361	4604296	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4774192	4774127	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4774704	4774639	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4775980	4775915	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4777255	4777190	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	4779804	4779739	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5423662	5423597	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5425269	5425204	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5528593	5528528	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5529105	5529040	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5529275	5529210	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5529445	5529380	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5621857	5621792	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5625781	5625716	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5627554	5627489	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5628989	5628924	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5630763	5630698	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5632027	5631962	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	5634900	5634835	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	82.278	65	79	14	0	0	65	82.28	1035	1113	1113	100	7	6090947	6090869	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	10956319	10956384	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	67.025	187	279	57	9	35	187	67.03	344	609	1113	100	24	11858129	11858385	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	29352755	29352690	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	81.111	73	90	14	2	3	73	81.11	1025	1113	1113	100	8	32994033	32994120	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	33991867	33991802	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	34975624	34975689	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	34976824	34976889	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	36876909	36876844	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.5	56	64	8	0	0	56	87.5	1050	1113	1113	100	6	36878265	36878202	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	77.273	85	110	17	3	8	85	77.27	163	265	1113	100	9	37022193	37022301	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	90.164	55	61	5	1	1	55	90.16	3	63	1113	100	5	37035779	37035838	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	90.164	55	61	5	1	1	55	90.16	3	63	1113	100	5	37715260	37715319	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	38262366	38262431	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	38263650	38263715	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	81.111	73	90	14	2	3	73	81.11	1025	1113	1113	100	8	38263740	38263827	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	67.47	168	249	51	7	30	168	67.47	198	430	1113	100	21	39316852	39316618	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	39713647	39713712	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	39714923	39714988	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40467864	40467929	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40469150	40469215	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40492275	40492340	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40497930	40497995	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40715587	40715652	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40716858	40716923	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40718132	40718197	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	40720679	40720744	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	41215851	41215916	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	41570549	41570614	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	87.879	58	66	7	1	1	58	87.88	3	67	1113	100	6	41626147	41626212	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	89.831	53	59	6	0	0	53	89.83	3	61	1113	100	5	41918578	41918636	41924858	1.03e-13	80.6	88
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	533306	533246	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	80.435	74	92	15	2	3	74	80.43	1025	1113	1113	100	8	645903	645812	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	4	54	1113	100	5	1504474	1504424	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	86.765	59	68	8	1	1	59	86.76	3	69	1113	100	6	3240037	3240104	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	6545644	6545584	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	4	54	1113	100	5	29362730	29362680	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	37525815	37525875	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	80.645	75	93	12	3	6	75	80.65	1025	1113	1113	100	8	37677188	37677278	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	38117743	38117803	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	40072720	40072660	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	3	53	1113	100	5	40511183	40511233	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	87.692	57	65	6	1	2	57	87.69	3	65	1113	100	6	40769274	40769338	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	40770551	40770611	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	41469728	41469668	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	3	53	1113	100	5	41501859	41501809	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	3	53	1113	100	5	41679744	41679794	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	88.525	54	61	7	0	0	54	88.52	3	63	1113	100	5	41805433	41805493	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	94.118	48	51	3	0	0	48	94.12	3	53	1113	100	5	41817707	41817757	41924858	3.6e-13	79.7	87
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	393720	393633	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	665702	665615	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	710068	709981	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	711327	711240	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	844710	844623	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	886463	886376	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	887726	887639	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	888989	888902	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	890252	890165	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	891515	891428	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	892777	892690	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	894042	893955	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	895305	895218	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	896569	896482	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	897836	897749	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	899075	898988	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	900341	900254	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	901580	901493	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	902845	902758	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	904108	904021	41924858	3.6e-13	78.8	86
Cast2/4_inter	LG3_RagTag	79.545	70	88	18	0	0	70	79.55	1026	1113	1113	100	8	905370	905283	41924858	3.6e-13	78.8	86
